,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200522T184404Z_0_condorpool,auxiliary,0,1590262659.0,,,1590262663.0,1590262664.0,1590262668.0,1590262668.0,1590262673.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1590262673.0,,,1590262680.0,1590263420.0,1590264630.0,1590264630.0,1590264635.0,7.0,,740.0,1210.0,5.0,1194.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_28586/pegasus.8Lhjjjkdi/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1590262673.0,,,1590262680.0,1590263409.0,1590264498.0,1590264498.0,1590264503.0,7.0,,729.0,1089.0,5.0,1078.0,1580479763.0,5.0,2126612.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_14842/pegasus.miJWeVEWu/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.8,0,0
individuals_ID0000021,compute,0,1590262673.0,,,1590262680.0,1590262695.0,1590263487.0,1590263487.0,1590263492.0,7.0,,15.0,792.0,5.0,738.0,1014251457.0,5.0,19761.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_20320/pegasus.QJ6yew22v/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,62.1,0,0
individuals_ID0000010,compute,0,1590262673.0,,,1590262680.0,1590262694.0,1590263426.0,1590263426.0,1590263431.0,7.0,,14.0,732.0,5.0,677.0,1014280442.0,3.0,19764.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_20319/pegasus.KtvHOd6s8/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,65.0,0,0
individuals_ID0000020,compute,0,1590262673.0,,,1590262680.0,1590262696.0,1590263482.0,1590263482.0,1590263487.0,7.0,,16.0,786.0,5.0,728.0,1014251457.0,4.0,19812.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_23022/pegasus.4mgQwsVQA/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,61.4,0,0
individuals_ID0000009,compute,0,1590262673.0,,,1590262680.0,1590262694.0,1590263431.0,1590263431.0,1590263436.0,7.0,,14.0,737.0,5.0,675.0,1014280442.0,4.0,19797.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_22897/pegasus.NDKAS9WkR/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,65.2,0,0
individuals_ID0000019,compute,0,1590262673.0,,,1590262679.0,1590262695.0,1590263467.0,1590263467.0,1590263477.0,6.0,,16.0,772.0,10.0,700.0,1014251457.0,6.0,19879.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_22895/pegasus.lXnnVHirQ/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,61.5,0,0
individuals_ID0000014,compute,0,1590262673.0,,,1590262679.0,1590262694.0,1590263421.0,1590263421.0,1590263426.0,6.0,,15.0,727.0,5.0,671.0,1014251457.0,5.0,19740.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_32234/pegasus.GIYhywimI/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,66.2,0,0
individuals_ID0000003,compute,0,1590262673.0,,,1590262679.0,1590262694.0,1590263451.0,1590263451.0,1590263456.0,6.0,,15.0,757.0,5.0,685.0,1014280442.0,7.0,19944.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_26289/pegasus.uuE1E4YXE/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,63.3,0,0
individuals_ID0000013,compute,0,1590262673.0,,,1590262679.0,1590262693.0,1590263507.0,1590263507.0,1590263512.0,6.0,,14.0,814.0,5.0,759.0,1014251457.0,4.0,19755.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_9680/pegasus.8axzeoTtL/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,65.1,0,0
individuals_ID0000008,compute,0,1590262673.0,,,1590262679.0,1590262694.0,1590263461.0,1590263461.0,1590263467.0,6.0,,15.0,767.0,6.0,705.0,1014280442.0,7.0,19734.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_9682/pegasus.D9nU85hD9/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,66.0,0,0
individuals_ID0000001,compute,0,1590262673.0,,,1590262679.0,1590262693.0,1590263467.0,1590263467.0,1590263477.0,6.0,,14.0,774.0,10.0,708.0,1014280442.0,3.0,19876.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_26287/pegasus.Di8bnY0Rx/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,64.3,0,0
individuals_ID0000004,compute,0,1590262673.0,,,1590262678.0,1590262694.0,1590263467.0,1590263467.0,1590263477.0,5.0,,16.0,773.0,10.0,713.0,1014280442.0,3.0,19903.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_22891/pegasus.74ruRnfX3/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,62.2,0,0
individuals_ID0000002,compute,0,1590262673.0,,,1590262679.0,1590262694.0,1590263472.0,1590263472.0,1590263477.0,6.0,,15.0,778.0,5.0,707.0,1014280442.0,6.0,19877.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_32126/pegasus.MgH4BoGCu/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,62.1,0,0
individuals_ID0000005,compute,0,1590262673.0,,,1590262678.0,1590262693.0,1590263456.0,1590263456.0,1590263462.0,5.0,,15.0,763.0,6.0,712.0,1014280442.0,4.0,19874.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_20195/pegasus.WenNyX3Vk/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,62.9,0,0
individuals_ID0000016,compute,0,1590262673.0,,,1590262678.0,1590262693.0,1590263426.0,1590263426.0,1590263431.0,5.0,,15.0,733.0,5.0,678.0,1014251457.0,3.0,19898.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_26285/pegasus.DuRJAoZhI/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,64.7,0,0
individuals_ID0000006,compute,0,1590262673.0,,,1590262678.0,1590262693.0,1590263411.0,1590263411.0,1590263416.0,5.0,,15.0,718.0,5.0,663.0,1014280442.0,5.0,19741.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_9678/pegasus.v6j3AElwX/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,66.1,0,0
