,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200827T023335Z_0_condorpool,auxiliary,0,1598501040.0,,,1598501044.0,1598501045.0,1598501049.0,1598501049.0,1598501054.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598501054.0,,,1598501059.0,1598501330.0,1598501360.0,1598501360.0,1598501365.0,5.0,,271.0,30.0,5.0,17.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_30619/pegasus.BdBjvrZOm/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1598501054.0,,,1598501059.0,1598501304.0,1598501335.0,1598501335.0,1598501340.0,5.0,,245.0,31.0,5.0,16.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_8508/pegasus.6ZmC18YsF/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501385.0,1598501385.0,1598501395.0,5.0,,3.0,323.0,10.0,164.0,1014251457.0,4.0,28757.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_5900/pegasus.u9hqJ7c93/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,63.5,0,0
individuals_ID0000010,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501380.0,1598501380.0,1598501385.0,5.0,,3.0,318.0,5.0,165.0,1014280442.0,4.0,28409.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30255/pegasus.FgR0EH1yx/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,59.5,0,0
individuals_ID0000020,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501375.0,1598501375.0,1598501385.0,5.0,,3.0,313.0,10.0,164.0,1014251457.0,4.0,28472.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_30715/pegasus.K5R3jJKGc/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,59.7,0,0
individuals_ID0000009,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501375.0,1598501375.0,1598501380.0,5.0,,3.0,313.0,5.0,164.0,1014280442.0,4.0,28414.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_31313/pegasus.s0lL9fcTe/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,59.8,0,0
individuals_ID0000019,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501385.0,1598501385.0,1598501395.0,5.0,,3.0,323.0,10.0,164.0,1014251457.0,4.0,28750.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_24649/pegasus.YMpIlRoPY/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,64.4,0,0
individuals_ID0000014,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501380.0,1598501380.0,1598501385.0,5.0,,3.0,318.0,5.0,165.0,1014251457.0,4.0,28492.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30251/pegasus.2liRLztKn/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,59.2,0,0
individuals_ID0000003,compute,0,1598501054.0,,,1598501059.0,1598501062.0,1598501370.0,1598501370.0,1598501375.0,5.0,,3.0,308.0,5.0,160.0,1014280442.0,4.0,28454.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_30711/pegasus.4yhB5WMYO/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,59.7,0,0
