,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200613T072602Z_0_condorpool,auxiliary,0,1592034280.0,,,1592034284.0,1592034285.0,1592034289.0,1592034289.0,1592034294.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1592034294.0,,,1592034301.0,1592034658.0,1592034707.0,1592034707.0,1592034712.0,7.0,,357.0,49.0,5.0,38.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_8684/pegasus.hzreMvbnD/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1592034294.0,,,1592034301.0,1592034645.0,1592034687.0,1592034687.0,1592034692.0,7.0,,344.0,42.0,5.0,30.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_30877/pegasus.TpxStBVcx/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1592034294.0,,,1592034301.0,1592034322.0,1592034702.0,1592034702.0,1592034707.0,7.0,,21.0,380.0,5.0,180.0,1014251457.0,4.0,21129.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_30790/pegasus.HeRSsGno7/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,55.7,0,0
individuals_ID0000020,compute,0,1592034294.0,,,1592034301.0,1592034322.0,1592034707.0,1592034707.0,1592034717.0,7.0,,21.0,385.0,10.0,174.0,1014251457.0,3.0,21144.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8481/pegasus.U5CQgZ6xh/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,56.9,0,0
individuals_ID0000009,compute,0,1592034294.0,,,1592034301.0,1592034322.0,1592034697.0,1592034697.0,1592034707.0,7.0,,21.0,375.0,10.0,173.0,1014280442.0,4.0,21119.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_17530/pegasus.FjVAOpaue/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,57.3,0,0
individuals_ID0000019,compute,0,1592034294.0,,,1592034301.0,1592034321.0,1592034662.0,1592034662.0,1592034667.0,7.0,,20.0,341.0,5.0,163.0,1014251457.0,4.0,20924.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_3057/pegasus.W03SJnOjT/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,57.9,0,0
individuals_ID0000008,compute,0,1592034294.0,,,1592034301.0,1592034322.0,1592034702.0,1592034702.0,1592034707.0,7.0,,21.0,380.0,5.0,177.0,1014280442.0,4.0,21127.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_30788/pegasus.vHBf8Bi2b/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,55.7,0,0
individuals_ID0000014,compute,0,1592034294.0,,,1592034301.0,1592034323.0,1592034707.0,1592034707.0,1592034717.0,7.0,,22.0,384.0,10.0,170.0,1014251457.0,3.0,21145.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8474/pegasus.0sRbfRvb6/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,56.6,0,0
individuals_ID0000003,compute,0,1592034294.0,,,1592034300.0,1592034322.0,1592034672.0,1592034672.0,1592034677.0,6.0,,22.0,350.0,5.0,157.0,1014280442.0,4.0,21080.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_17524/pegasus.4vq7HPHgA/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,57.2,0,0
