,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,0,1589973182.0,,,1589973186.0,1589973187.0,1589973191.0,1589973191.0,1589973196.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1589973196.0,,,1589973206.0,1589973410.0,1589973456.0,1589973456.0,1589973461.0,10.0,,204.0,46.0,5.0,37.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_12728/pegasus.EK0OFyZQS/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.9,0,0
sifting_ID0000012,compute,0,1589973196.0,,,1589973206.0,1589973358.0,1589973416.0,1589973416.0,1589973421.0,10.0,,152.0,58.0,5.0,49.0,1580479763.0,3.0,2126612.0,panorama,condorpool,worker-4,sifting,/var/lib/condor/execute/dir_21030/pegasus.Pwm37r6aI/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1589973196.0,,,1589973205.0,1589973224.0,1589973446.0,1589973446.0,1589973456.0,9.0,,19.0,222.0,10.0,150.0,1014251457.0,3.0,19932.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12810/pegasus.0Grc8KTGu/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,64.5,0,0
individuals_ID0000020,compute,0,1589973196.0,,,1589973203.0,1589973223.0,1589973446.0,1589973446.0,1589973456.0,7.0,,20.0,223.0,10.0,152.0,1014251457.0,4.0,19942.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12807/pegasus.kHmnwRFzf/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,64.5,0,0
individuals_ID0000009,compute,0,1589973196.0,,,1589973203.0,1589973224.0,1589973446.0,1589973446.0,1589973456.0,7.0,,21.0,222.0,10.0,158.0,1014280442.0,3.0,19960.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_1010/pegasus.69LyU9p7Q/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.2,0,0
individuals_ID0000019,compute,0,1589973196.0,,,1589973203.0,1589973223.0,1589973441.0,1589973441.0,1589973446.0,7.0,,20.0,218.0,5.0,158.0,1014251457.0,3.0,19920.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_14251/pegasus.IbiPP2jrc/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,61.6,0,0
individuals_ID0000008,compute,0,1589973196.0,,,1589973203.0,1589973224.0,1589973441.0,1589973441.0,1589973446.0,7.0,,21.0,217.0,5.0,155.0,1014280442.0,3.0,19949.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1898/pegasus.YvAj7iHda/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.8,0,0
individuals_ID0000014,compute,0,1589973196.0,,,1589973202.0,1589973205.0,1589973446.0,1589973446.0,1589973456.0,6.0,,3.0,241.0,10.0,167.0,1014251457.0,3.0,19970.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_3945/pegasus.pG20IXtC1/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,60.9,0,0
individuals_ID0000003,compute,0,1589973196.0,,,1589973202.0,1589973204.0,1589973446.0,1589973446.0,1589973456.0,6.0,,2.0,242.0,10.0,164.0,1014280442.0,4.0,20011.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_604/pegasus.zJHIrg2yC/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,63.3,0,0
individuals_ID0000013,compute,0,1589973196.0,,,1589973202.0,1589973205.0,1589973441.0,1589973441.0,1589973446.0,6.0,,3.0,236.0,5.0,169.0,1014251457.0,3.0,19964.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_13866/pegasus.p1bSXNapF/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,61.4,0,0
individuals_ID0000010,compute,0,1589973196.0,,,1589973204.0,1589973224.0,1589973446.0,1589973446.0,1589973456.0,8.0,,20.0,222.0,10.0,154.0,1014280442.0,3.0,19940.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12808/pegasus.TQSsl1lZB/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,64.3,0,0
individuals_ID0000001,compute,0,1589973196.0,,,1589973202.0,1589973205.0,1589973436.0,1589973436.0,1589973446.0,6.0,,3.0,231.0,10.0,153.0,1014280442.0,4.0,19985.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_3939/pegasus.RLXqZXjY0/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,61.0,0,0
individuals_ID0000002,compute,0,1589973196.0,,,1589973202.0,1589973204.0,1589973436.0,1589973436.0,1589973446.0,6.0,,2.0,232.0,10.0,162.0,1014280442.0,3.0,19927.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1500/pegasus.5sa8yS5Et/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,62.1,0,0
individuals_ID0000004,compute,0,1589973196.0,,,1589973201.0,1589973203.0,1589973431.0,1589973431.0,1589973436.0,5.0,,2.0,228.0,5.0,163.0,1014280442.0,3.0,19935.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_3935/pegasus.IsYXfFH7f/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,61.6,0,0
