,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200520T031010Z_0_condorpool,auxiliary,0,1589972458.0,,,1589972462.0,1589972463.0,1589972467.0,1589972467.0,1589972472.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1589972472.0,,,1589972493.0,1589972616.0,1589972729.0,1589972729.0,1589972734.0,21.0,,123.0,113.0,5.0,100.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_26223/pegasus.FCVdjMzlR/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1589972472.0,,,1589972492.0,1589972604.0,1589972724.0,1589972724.0,1589972729.0,20.0,,112.0,120.0,5.0,108.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_23906/pegasus.q13WctfDi/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1589972472.0,,,1589972491.0,1589972508.0,1589972749.0,1589972749.0,1589972760.0,19.0,,17.0,241.0,11.0,158.0,1014251457.0,3.0,20105.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_19144/pegasus.eaIW1aLaG/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,62.5,0,0
individuals_ID0000020,compute,0,1589972472.0,,,1589972490.0,1589972507.0,1589972724.0,1589972724.0,1589972729.0,18.0,,17.0,217.0,5.0,158.0,1014251457.0,4.0,19828.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_10190/pegasus.rStswIsrD/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,65.8,0,0
individuals_ID0000009,compute,0,1589972472.0,,,1589972489.0,1589972505.0,1589972749.0,1589972749.0,1589972760.0,17.0,,16.0,244.0,11.0,159.0,1014280442.0,4.0,20036.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_19133/pegasus.mHHGKv6B9/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.1,0,0
individuals_ID0000019,compute,0,1589972472.0,,,1589972488.0,1589972505.0,1589972744.0,1589972744.0,1589972749.0,16.0,,17.0,239.0,5.0,152.0,1014251457.0,4.0,20041.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_32262/pegasus.gDwLHhH9K/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,62.7,0,0
individuals_ID0000008,compute,0,1589972472.0,,,1589972483.0,1589972506.0,1589972734.0,1589972734.0,1589972739.0,11.0,,23.0,228.0,5.0,158.0,1014280442.0,5.0,19914.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_983/pegasus.oSXKB2VpE/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.7,0,0
individuals_ID0000014,compute,0,1589972472.0,,,1589972482.0,1589972505.0,1589972734.0,1589972734.0,1589972739.0,10.0,,23.0,229.0,5.0,160.0,1014251457.0,3.0,19870.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_13013/pegasus.g2O4NBUXr/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,61.4,0,0
individuals_ID0000003,compute,0,1589972472.0,,,1589972482.0,1589972505.0,1589972750.0,1589972750.0,1589972760.0,10.0,,23.0,245.0,10.0,172.0,1014280442.0,3.0,20054.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_32258/pegasus.M9wSKzC5c/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,62.1,0,0
