,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200924T055433Z_0_condorpool,auxiliary,0,1600940144.0,,,1600940148.0,1600940149.0,1600940153.0,1600940153.0,1600940158.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1600940158.0,,,1600940164.0,1600940374.0,1600940414.0,1600940414.0,1600940419.0,6.0,,210.0,40.0,5.0,26.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_5381/pegasus.kUMfZgKTA/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1600940158.0,,,1600940164.0,1600940336.0,1600940374.0,1600940374.0,1600940379.0,6.0,,172.0,38.0,5.0,27.0,1580479763.0,5.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_20394/pegasus.X0HWYoszm/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.0,0,0
individuals_ID0000021,compute,0,1600940158.0,,,1600940164.0,1600940167.0,1600940414.0,1600940414.0,1600940419.0,6.0,,3.0,247.0,5.0,160.0,1014251457.0,4.0,27991.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1972/pegasus.ejpOnZlUF/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,68.5,0,0
individuals_ID0000010,compute,0,1600940158.0,,,1600940164.0,1600940167.0,1600940424.0,1600940424.0,1600940434.0,6.0,,3.0,257.0,10.0,168.0,1014280442.0,5.0,27971.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32075/pegasus.bwr7Z2m47/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,68.3,0,0
individuals_ID0000020,compute,0,1600940158.0,,,1600940164.0,1600940167.0,1600940419.0,1600940419.0,1600940424.0,6.0,,3.0,252.0,5.0,173.0,1014251457.0,6.0,27779.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_32509/pegasus.sjcmtk616/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,55.1,0,0
individuals_ID0000009,compute,0,1600940158.0,,,1600940164.0,1600940167.0,1600940414.0,1600940414.0,1600940419.0,6.0,,3.0,247.0,5.0,161.0,1014280442.0,5.0,27960.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1971/pegasus.M7NvnQl12/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,68.0,0,0
individuals_ID0000019,compute,0,1600940158.0,,,1600940163.0,1600940167.0,1600940424.0,1600940424.0,1600940434.0,5.0,,4.0,257.0,10.0,168.0,1014251457.0,4.0,28075.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_8673/pegasus.oOaAbgTI5/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,68.4,0,0
individuals_ID0000014,compute,0,1600940158.0,,,1600940163.0,1600940166.0,1600940409.0,1600940409.0,1600940414.0,5.0,,3.0,243.0,5.0,159.0,1014251457.0,5.0,28030.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1964/pegasus.l5uN0m3tB/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,68.5,0,0
individuals_ID0000003,compute,0,1600940158.0,,,1600940163.0,1600940167.0,1600940414.0,1600940414.0,1600940419.0,5.0,,4.0,247.0,5.0,171.0,1014280442.0,5.0,27765.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_32508/pegasus.Ql2m2TYlB/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,55.1,0,0
