,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,0,1589872264.0,,,1589872268.0,1589872269.0,1589872273.0,1589872273.0,1589872278.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1589872278.0,,,1589872295.0,1589872381.0,1589872525.0,1589872525.0,1589872530.0,17.0,,86.0,144.0,5.0,132.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_30776/pegasus.Gi4VOATF7/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.9,0,0
sifting_ID0000012,compute,0,1589872278.0,,,1589872295.0,1589872378.0,1589872525.0,1589872525.0,1589872530.0,17.0,,83.0,147.0,5.0,133.0,1580479763.0,3.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_30639/pegasus.eIRKFhn3w/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.0,0,0
individuals_ID0000021,compute,0,1589872278.0,,,1589872294.0,1589872319.0,1589872550.0,1589872550.0,1589872555.0,16.0,,25.0,231.0,5.0,150.0,1014251457.0,4.0,19995.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_14530/pegasus.F5ERZOt29/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,61.2,0,0
individuals_ID0000010,compute,0,1589872278.0,,,1589872288.0,1589872321.0,1589872545.0,1589872545.0,1589872550.0,10.0,,33.0,224.0,5.0,156.0,1014280442.0,3.0,19927.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_15789/pegasus.91AXWTXUq/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,62.5,0,0
individuals_ID0000020,compute,0,1589872278.0,,,1589872288.0,1589872318.0,1589872555.0,1589872555.0,1589872560.0,10.0,,30.0,237.0,5.0,166.0,1014251457.0,3.0,19862.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_25007/pegasus.QnJqTffT9/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,63.8,0,0
individuals_ID0000009,compute,0,1589872278.0,,,1589872288.0,1589872318.0,1589872545.0,1589872545.0,1589872550.0,10.0,,30.0,227.0,5.0,153.0,1014280442.0,4.0,19902.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_11300/pegasus.yf4nCRJKM/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,60.1,0,0
individuals_ID0000019,compute,0,1589872278.0,,,1589872287.0,1589872318.0,1589872550.0,1589872550.0,1589872555.0,9.0,,31.0,232.0,5.0,152.0,1014251457.0,4.0,19980.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_14404/pegasus.AjLBWqsrU/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,61.4,0,0
individuals_ID0000014,compute,0,1589872278.0,,,1589872286.0,1589872318.0,1589872540.0,1589872540.0,1589872550.0,8.0,,32.0,222.0,10.0,150.0,1014251457.0,4.0,19918.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_11214/pegasus.JkN2JWPVM/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,60.4,0,0
individuals_ID0000003,compute,0,1589872278.0,,,1589872286.0,1589872318.0,1589872540.0,1589872540.0,1589872550.0,8.0,,32.0,222.0,10.0,169.0,1014280442.0,3.0,19778.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_14757/pegasus.ycSk0nNqM/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,66.2,0,0
