,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200519T064542Z_0_condorpool,auxiliary,0,1589878776.0,,,1589878780.0,1589878782.0,1589878790.0,1589878790.0,1589878795.0,4.0,,2.0,8.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1589878795.0,,,1589878802.0,1589878989.0,1589879037.0,1589879037.0,1589879042.0,7.0,,187.0,48.0,5.0,40.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_27389/pegasus.XfVkE8ko7/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1589878795.0,,,1589878802.0,1589878974.0,1589879032.0,1589879032.0,1589879037.0,7.0,,172.0,58.0,5.0,42.0,1580479763.0,3.0,2126612.0,panorama,condorpool,worker-4,sifting,/var/lib/condor/execute/dir_20164/pegasus.5td9CcAYN/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1589878795.0,,,1589878802.0,1589878816.0,1589879057.0,1589879057.0,1589879067.0,7.0,,14.0,241.0,10.0,154.0,1014251457.0,3.0,20049.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_29669/pegasus.FDsPPe58p/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,61.7,0,0
individuals_ID0000020,compute,0,1589878795.0,,,1589878802.0,1589878814.0,1589879047.0,1589879047.0,1589879057.0,7.0,,12.0,233.0,10.0,163.0,1014251457.0,3.0,20001.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_28689/pegasus.79Q5HJTmJ/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,60.1,0,0
individuals_ID0000009,compute,0,1589878795.0,,,1589878802.0,1589878815.0,1589879052.0,1589879052.0,1589879057.0,7.0,,13.0,237.0,5.0,162.0,1014280442.0,4.0,19915.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_14642/pegasus.mmoqCJkwj/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,62.2,0,0
individuals_ID0000019,compute,0,1589878795.0,,,1589878802.0,1589878814.0,1589879037.0,1589879037.0,1589879042.0,7.0,,12.0,223.0,5.0,151.0,1014251457.0,3.0,19930.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_1932/pegasus.d9yIsXlD8/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,64.7,0,0
individuals_ID0000008,compute,0,1589878795.0,,,1589878801.0,1589878814.0,1589879057.0,1589879057.0,1589879067.0,6.0,,13.0,243.0,10.0,160.0,1014280442.0,3.0,20003.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_29665/pegasus.cPIlNHrWb/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.9,0,0
individuals_ID0000014,compute,0,1589878795.0,,,1589878801.0,1589878814.0,1589879047.0,1589879047.0,1589879057.0,6.0,,13.0,233.0,10.0,153.0,1014251457.0,3.0,19968.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_11798/pegasus.x7xpTtlm3/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,64.9,0,0
individuals_ID0000003,compute,0,1589878795.0,,,1589878801.0,1589878814.0,1589879047.0,1589879047.0,1589879057.0,6.0,,13.0,233.0,10.0,156.0,1014280442.0,3.0,19976.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_28685/pegasus.Q0UOWO4fd/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,59.8,0,0
