,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200830T182913Z_0_condorpool,auxiliary,0,1598838127.0,,,1598838131.0,1598838133.0,1598838141.0,1598838141.0,1598838146.0,4.0,,2.0,8.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598838146.0,,,1598838156.0,1598838407.0,1598838472.0,1598838472.0,1598838477.0,10.0,,251.0,65.0,5.0,50.0,1708157176.0,4.0,1365482.0,panorama,condorpool,httpgeni-orca,sifting,/var/lib/condor/execute/dir_18066/pegasus.Xsd3aIyvM/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1598838146.0,,,1598838156.0,1598838402.0,1598838467.0,1598838467.0,1598838472.0,10.0,,246.0,65.0,5.0,50.0,1580479763.0,4.0,2126612.0,panorama,condorpool,httpgeni-orca,sifting,/var/lib/condor/execute/dir_11734/pegasus.AFjKTxxQR/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1598838146.0,,,1598838156.0,1598838169.0,1598838418.0,1598838418.0,1598838429.0,10.0,,13.0,249.0,11.0,165.0,1014251457.0,4.0,27945.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23029/pegasus.ZCXw7x6wG/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,61.5,0,0
individuals_ID0000020,compute,0,1598838146.0,,,1598838156.0,1598838169.0,1598838403.0,1598838403.0,1598838408.0,10.0,,13.0,234.0,5.0,155.0,1014251457.0,4.0,27820.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23021/pegasus.U3GFPT4L5/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,61.8,0,0
individuals_ID0000009,compute,0,1598838146.0,,,1598838154.0,1598838169.0,1598838429.0,1598838429.0,1598838439.0,8.0,,15.0,260.0,10.0,165.0,1014280442.0,5.0,27945.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_25625/pegasus.ohGRCZ7g7/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.5,0,0
individuals_ID0000019,compute,0,1598838146.0,,,1598838154.0,1598838169.0,1598838424.0,1598838424.0,1598838429.0,8.0,,15.0,255.0,5.0,165.0,1014251457.0,4.0,28015.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32077/pegasus.1bkGtN8ce/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,62.6,0,0
individuals_ID0000008,compute,0,1598838146.0,,,1598838154.0,1598838170.0,1598838429.0,1598838429.0,1598838439.0,8.0,,16.0,259.0,10.0,165.0,1014280442.0,4.0,28061.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_21204/pegasus.mLRc3wrj6/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,63.4,0,0
individuals_ID0000014,compute,0,1598838146.0,,,1598838153.0,1598838169.0,1598838429.0,1598838429.0,1598838439.0,7.0,,16.0,260.0,10.0,159.0,1014251457.0,4.0,28207.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_1286/pegasus.g48EQOzt4/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,66.6,0,0
individuals_ID0000003,compute,0,1598838146.0,,,1598838153.0,1598838170.0,1598838429.0,1598838429.0,1598838439.0,7.0,,17.0,259.0,10.0,166.0,1014280442.0,5.0,28039.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_21201/pegasus.a54AtmYaF/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,62.7,0,0
