,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200520T215721Z_0_condorpool,auxiliary,0,1590043696.0,,,1590043701.0,1590043702.0,1590043706.0,1590043706.0,1590043711.0,5.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1590043711.0,,,1590043718.0,1590043969.0,1590044019.0,1590044019.0,1590044024.0,7.0,,251.0,50.0,5.0,39.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_23757/pegasus.ignF6p2Xe/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1590043711.0,,,1590043718.0,1590043967.0,1590044019.0,1590044019.0,1590044024.0,7.0,,249.0,52.0,5.0,40.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_5884/pegasus.YPIzaRhLI/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.0,0,0
individuals_ID0000021,compute,0,1590043711.0,,,1590043718.0,1590043738.0,1590043989.0,1590043989.0,1590043999.0,7.0,,20.0,251.0,10.0,175.0,1014251457.0,3.0,20036.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_21576/pegasus.PRXVCo4dM/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,61.2,0,0
individuals_ID0000020,compute,0,1590043711.0,,,1590043718.0,1590043738.0,1590043989.0,1590043989.0,1590043999.0,7.0,,20.0,251.0,10.0,181.0,1014251457.0,4.0,19986.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_19687/pegasus.kmpEeivyk/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,61.9,0,0
individuals_ID0000009,compute,0,1590043711.0,,,1590043718.0,1590043739.0,1590043994.0,1590043994.0,1590044009.0,7.0,,21.0,255.0,15.0,169.0,1014280442.0,3.0,20010.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_24600/pegasus.3R6dIyU27/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,60.8,0,0
individuals_ID0000019,compute,0,1590043711.0,,,1590043718.0,1590043739.0,1590043984.0,1590043984.0,1590043989.0,7.0,,21.0,245.0,5.0,172.0,1014251457.0,3.0,20050.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13903/pegasus.cnfVy39ch/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,62.5,0,0
individuals_ID0000008,compute,0,1590043711.0,,,1590043717.0,1590043739.0,1590043994.0,1590043994.0,1590044009.0,6.0,,22.0,255.0,15.0,169.0,1014280442.0,3.0,20046.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_21572/pegasus.wzBCtRlRN/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.8,0,0
individuals_ID0000014,compute,0,1590043711.0,,,1590043717.0,1590043738.0,1590043969.0,1590043969.0,1590043974.0,6.0,,21.0,231.0,5.0,165.0,1014251457.0,5.0,19941.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_10663/pegasus.HBRBCgfgG/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,64.0,0,0
individuals_ID0000003,compute,0,1590043711.0,,,1590043717.0,1590043739.0,1590043979.0,1590043979.0,1590043984.0,6.0,,22.0,240.0,5.0,165.0,1014280442.0,3.0,19962.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_19683/pegasus.M88nne8qB/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,63.0,0,0
