,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200520T215721Z_0_condorpool,auxiliary,0,1590046591.0,,,1590046595.0,1590046596.0,1590046600.0,1590046600.0,1590046605.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1590046605.0,,,1590046613.0,1590046818.0,1590046883.0,1590046883.0,1590046888.0,8.0,,205.0,65.0,5.0,56.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_14167/pegasus.plOdIYsBO/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1590046605.0,,,1590046613.0,1590046815.0,1590046878.0,1590046878.0,1590046883.0,8.0,,202.0,63.0,5.0,52.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_7649/pegasus.0UbS1L6ZC/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1590046605.0,,,1590046613.0,1590046634.0,1590046873.0,1590046873.0,1590046883.0,8.0,,21.0,239.0,10.0,163.0,1014251457.0,3.0,19939.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_17230/pegasus.7n4owMI8z/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,65.0,0,0
individuals_ID0000020,compute,0,1590046605.0,,,1590046612.0,1590046631.0,1590046878.0,1590046878.0,1590046893.0,7.0,,19.0,247.0,15.0,167.0,1014251457.0,4.0,19978.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_22933/pegasus.58JWa3tSS/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,62.2,0,0
individuals_ID0000009,compute,0,1590046605.0,,,1590046612.0,1590046631.0,1590046883.0,1590046883.0,1590046893.0,7.0,,19.0,252.0,10.0,174.0,1014280442.0,4.0,20057.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_32498/pegasus.jyu6lQs5U/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,60.2,0,0
individuals_ID0000019,compute,0,1590046605.0,,,1590046612.0,1590046630.0,1590046873.0,1590046873.0,1590046883.0,7.0,,18.0,243.0,10.0,166.0,1014251457.0,3.0,19922.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17692/pegasus.eviZHFm2w/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,63.6,0,0
individuals_ID0000008,compute,0,1590046605.0,,,1590046612.0,1590046631.0,1590046878.0,1590046878.0,1590046888.0,7.0,,19.0,247.0,10.0,164.0,1014280442.0,3.0,19990.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_25215/pegasus.XB7BpwXwX/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.8,0,0
individuals_ID0000014,compute,0,1590046605.0,,,1590046612.0,1590046630.0,1590046878.0,1590046878.0,1590046888.0,7.0,,18.0,248.0,10.0,169.0,1014251457.0,4.0,19975.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_22929/pegasus.MHO5Tw1vV/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,62.4,0,0
individuals_ID0000003,compute,0,1590046605.0,,,1590046612.0,1590046631.0,1590046878.0,1590046878.0,1590046893.0,7.0,,19.0,247.0,15.0,172.0,1014280442.0,3.0,20061.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_32492/pegasus.WqPflznhy/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,60.2,0,0
individuals_ID0000013,compute,0,1590046605.0,,,1590046612.0,1590046631.0,1590046873.0,1590046873.0,1590046883.0,7.0,,19.0,242.0,10.0,163.0,1014251457.0,4.0,19961.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17689/pegasus.ug3LgGur5/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,63.9,0,0
individuals_ID0000010,compute,0,1590046605.0,,,1590046613.0,1590046631.0,1590046873.0,1590046873.0,1590046883.0,8.0,,18.0,242.0,10.0,168.0,1014280442.0,4.0,19983.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_25219/pegasus.Lr4MsPDv0/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,62.2,0,0
individuals_ID0000001,compute,0,1590046605.0,,,1590046611.0,1590046631.0,1590046878.0,1590046878.0,1590046888.0,6.0,,20.0,247.0,10.0,164.0,1014280442.0,3.0,19988.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_25211/pegasus.GZTcj6lzc/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,62.6,0,0
individuals_ID0000002,compute,0,1590046605.0,,,1590046612.0,1590046633.0,1590046873.0,1590046873.0,1590046883.0,7.0,,21.0,240.0,10.0,161.0,1014280442.0,4.0,19976.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_17182/pegasus.rDlnPKcym/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,64.5,0,0
individuals_ID0000004,compute,0,1590046605.0,,,1590046610.0,1590046630.0,1590046818.0,1590046818.0,1590046823.0,5.0,,20.0,188.0,5.0,142.0,1014280442.0,3.0,19786.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17683/pegasus.BWN2CMeHE/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,66.8,0,0
