,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200616T174351Z_0_condorpool,auxiliary,0,1592340298.0,,,1592340302.0,1592340303.0,1592340307.0,1592340307.0,1592340312.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1592340312.0,,,1592340320.0,1592340509.0,1592340560.0,1592340560.0,1592340565.0,8.0,,189.0,51.0,5.0,41.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_3415/pegasus.8lmhSngYa/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1592340312.0,,,1592340320.0,1592340489.0,1592340560.0,1592340560.0,1592340565.0,8.0,,169.0,71.0,5.0,57.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-4,sifting,/var/lib/condor/execute/dir_6263/pegasus.MfScwWHeL/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1592340312.0,,,1592340320.0,1592340338.0,1592340585.0,1592340585.0,1592340600.0,8.0,,18.0,247.0,15.0,167.0,1014251457.0,3.0,19955.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_29077/pegasus.QJNohmTsc/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,62.0,0,0
individuals_ID0000020,compute,0,1592340312.0,,,1592340319.0,1592340338.0,1592340585.0,1592340585.0,1592340600.0,7.0,,19.0,247.0,15.0,171.0,1014251457.0,4.0,19981.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_7359/pegasus.Jo9GlDced/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,59.7,0,0
individuals_ID0000009,compute,0,1592340312.0,,,1592340319.0,1592340338.0,1592340580.0,1592340580.0,1592340585.0,7.0,,19.0,242.0,5.0,167.0,1014280442.0,3.0,19911.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_6276/pegasus.xM4EbArKr/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.1,0,0
individuals_ID0000019,compute,0,1592340312.0,,,1592340319.0,1592340338.0,1592340585.0,1592340585.0,1592340600.0,7.0,,19.0,247.0,15.0,166.0,1014251457.0,3.0,19913.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_27469/pegasus.TnxV6YE8P/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,63.0,0,0
individuals_ID0000008,compute,0,1592340312.0,,,1592340319.0,1592340339.0,1592340585.0,1592340585.0,1592340600.0,7.0,,20.0,246.0,15.0,166.0,1014280442.0,3.0,19945.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_29074/pegasus.5gI2BTEnW/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.5,0,0
individuals_ID0000014,compute,0,1592340312.0,,,1592340319.0,1592340338.0,1592340585.0,1592340585.0,1592340600.0,7.0,,19.0,247.0,15.0,166.0,1014251457.0,3.0,19963.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30263/pegasus.OdXNDbSl6/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,63.3,0,0
individuals_ID0000003,compute,0,1592340312.0,,,1592340319.0,1592340338.0,1592340570.0,1592340570.0,1592340575.0,7.0,,19.0,232.0,5.0,169.0,1014280442.0,4.0,19949.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_7355/pegasus.oIrs2YqBq/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,61.8,0,0
