,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200616T174351Z_0_condorpool,auxiliary,0,1592335956.0,,,1592335960.0,1592335961.0,1592335965.0,1592335965.0,1592335970.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1592335970.0,,,1592335977.0,1592336185.0,1592336232.0,1592336232.0,1592336237.0,7.0,,208.0,47.0,5.0,35.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_20173/pegasus.XTxAnKpoS/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1592335970.0,,,1592335977.0,1592336183.0,1592336227.0,1592336227.0,1592336232.0,7.0,,206.0,44.0,5.0,35.0,1580479763.0,3.0,2126612.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_29451/pegasus.6f64GH9b7/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1592335970.0,,,1592335977.0,1592335997.0,1592336242.0,1592336242.0,1592336257.0,7.0,,20.0,245.0,15.0,171.0,1014251457.0,4.0,19923.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12205/pegasus.lnvVjSUGD/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,62.7,0,0
individuals_ID0000020,compute,0,1592335970.0,,,1592335977.0,1592335998.0,1592336242.0,1592336242.0,1592336252.0,7.0,,21.0,244.0,10.0,167.0,1014251457.0,4.0,19958.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_16132/pegasus.zxp5C5apX/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,64.3,0,0
individuals_ID0000009,compute,0,1592335970.0,,,1592335977.0,1592335998.0,1592336232.0,1592336232.0,1592336242.0,7.0,,21.0,234.0,10.0,164.0,1014280442.0,3.0,19919.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_29667/pegasus.HzRumDLqO/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,64.2,0,0
individuals_ID0000019,compute,0,1592335970.0,,,1592335977.0,1592335998.0,1592336237.0,1592336237.0,1592336242.0,7.0,,21.0,239.0,5.0,169.0,1014251457.0,4.0,19894.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_2094/pegasus.6YMcysws1/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,60.8,0,0
individuals_ID0000008,compute,0,1592335970.0,,,1592335976.0,1592335997.0,1592336242.0,1592336242.0,1592336252.0,6.0,,21.0,245.0,10.0,167.0,1014280442.0,3.0,19915.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12202/pegasus.Kp21niFKk/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,61.7,0,0
individuals_ID0000014,compute,0,1592335970.0,,,1592335976.0,1592335997.0,1592336237.0,1592336237.0,1592336242.0,6.0,,21.0,240.0,5.0,170.0,1014251457.0,4.0,20007.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_3626/pegasus.8TPM3pByh/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,63.7,0,0
individuals_ID0000003,compute,0,1592335970.0,,,1592335976.0,1592335998.0,1592336242.0,1592336242.0,1592336257.0,6.0,,22.0,244.0,15.0,166.0,1014280442.0,4.0,19965.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_16128/pegasus.UrFpAOpjk/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,64.2,0,0
