,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200826T065300Z_0_condorpool,auxiliary,0,1598437456.0,,,1598437460.0,1598437461.0,1598437465.0,1598437465.0,1598437470.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598437470.0,,,1598437475.0,1598437717.0,1598437756.0,1598437756.0,1598437761.0,5.0,,242.0,39.0,5.0,30.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_5036/pegasus.Ep9ZdaBxz/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1598437470.0,,,1598437475.0,1598437717.0,1598437756.0,1598437756.0,1598437761.0,5.0,,242.0,39.0,5.0,29.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_4977/pegasus.rccCIj3qN/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.2,0,0
individuals_ID0000021,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437731.0,1598437731.0,1598437741.0,5.0,,21.0,235.0,10.0,164.0,1014251457.0,5.0,27981.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_23662/pegasus.owbh4pW6F/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,62.2,0,0
individuals_ID0000020,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437736.0,1598437736.0,1598437746.0,5.0,,21.0,240.0,10.0,166.0,1014251457.0,4.0,28055.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_20319/pegasus.bwGdzxgJi/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,62.2,0,0
individuals_ID0000009,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437731.0,1598437731.0,1598437741.0,5.0,,21.0,235.0,10.0,166.0,1014280442.0,4.0,27937.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_14942/pegasus.sY6escD2Y/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,62.4,0,0
individuals_ID0000019,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437736.0,1598437736.0,1598437746.0,5.0,,21.0,240.0,10.0,166.0,1014251457.0,5.0,27967.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_7711/pegasus.8CytJwlWA/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,62.7,0,0
individuals_ID0000008,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437741.0,1598437741.0,1598437751.0,5.0,,21.0,245.0,10.0,165.0,1014280442.0,4.0,28007.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_29483/pegasus.MwF0lml6z/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,67.7,0,0
individuals_ID0000014,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437736.0,1598437736.0,1598437746.0,5.0,,21.0,240.0,10.0,165.0,1014251457.0,5.0,27929.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_20315/pegasus.Hsmn1dGnJ/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,62.4,0,0
individuals_ID0000003,compute,0,1598437470.0,,,1598437475.0,1598437496.0,1598437721.0,1598437721.0,1598437726.0,5.0,,21.0,225.0,5.0,155.0,1014280442.0,4.0,27802.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_14937/pegasus.tY2CGdhAj/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,62.8,0,0
