,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200826T065300Z_0_condorpool,auxiliary,0,1598448319.0,,,1598448323.0,1598448324.0,1598448328.0,1598448328.0,1598448333.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598448333.0,,,1598448338.0,1598448592.0,1598448628.0,1598448628.0,1598448633.0,5.0,,254.0,36.0,5.0,26.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_3517/pegasus.dzZsdBz8E/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.9,0,0
sifting_ID0000012,compute,0,1598448333.0,,,1598448338.0,1598448589.0,1598448623.0,1598448623.0,1598448628.0,5.0,,251.0,34.0,5.0,24.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_7529/pegasus.5fe4lBssH/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,167.0,1014251457.0,4.0,27960.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13218/pegasus.YDYWtYikK/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,68.0,0,0
individuals_ID0000020,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448598.0,1598448598.0,1598448603.0,5.0,,22.0,238.0,5.0,166.0,1014251457.0,6.0,27941.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12195/pegasus.ZOU6vo7OZ/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,61.7,0,0
individuals_ID0000009,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,6.0,27844.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22543/pegasus.48Z2ppgt7/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.0,0,0
individuals_ID0000019,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014251457.0,7.0,27926.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_27658/pegasus.tYbJpq4wb/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,61.6,0,0
individuals_ID0000008,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,4.0,27926.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13213/pegasus.ihrBXXDcr/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,67.7,0,0
individuals_ID0000014,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014251457.0,6.0,27941.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30767/pegasus.LUtVqNMkc/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,62.1,0,0
individuals_ID0000003,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448598.0,1598448598.0,1598448603.0,5.0,,22.0,238.0,5.0,166.0,1014280442.0,6.0,27862.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12189/pegasus.gSPgc4nJK/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,61.8,0,0
individuals_ID0000013,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,167.0,1014251457.0,5.0,27867.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22539/pegasus.rXqpjTHZC/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,63.1,0,0
individuals_ID0000010,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,7.0,27861.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30772/pegasus.4TdSNFJVE/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,62.6,0,0
individuals_ID0000001,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,4.0,27861.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13211/pegasus.O7xiUxaHU/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,67.5,0,0
individuals_ID0000002,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,7.0,27832.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_27653/pegasus.mYKb3IOya/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,61.6,0,0
individuals_ID0000004,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,167.0,1014280442.0,7.0,27906.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_27650/pegasus.VvyEjX8lS/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,61.6,0,0
individuals_ID0000005,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448598.0,1598448598.0,1598448603.0,5.0,,22.0,238.0,5.0,166.0,1014280442.0,6.0,27871.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12186/pegasus.nFtjhOHKx/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,61.7,0,0
individuals_ID0000016,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448598.0,1598448598.0,1598448603.0,5.0,,22.0,238.0,5.0,164.0,1014251457.0,5.0,27873.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30764/pegasus.Wsv9TAZ1Z/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,62.0,0,0
individuals_ID0000015,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,165.0,1014251457.0,6.0,27898.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22536/pegasus.nmqhLidAy/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,63.2,0,0
individuals_ID0000017,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014251457.0,6.0,27948.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_27651/pegasus.DQDNf7qtB/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,61.5,0,0
individuals_ID0000007,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014280442.0,6.0,27842.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22537/pegasus.yzHHMGNqn/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,63.1,0,0
individuals_ID0000018,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448588.0,1598448588.0,1598448593.0,5.0,,22.0,228.0,5.0,161.0,1014251457.0,4.0,27753.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12187/pegasus.ssq5ugufk/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,62.3,0,0
individuals_ID0000022,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448603.0,1598448603.0,1598448618.0,5.0,,22.0,243.0,15.0,166.0,1014251457.0,7.0,27908.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30765/pegasus.9wXAmwRWT/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,62.1,0,0
individuals_ID0000006,compute,0,1598448333.0,,,1598448338.0,1598448360.0,1598448593.0,1598448593.0,1598448598.0,5.0,,22.0,233.0,5.0,160.0,1014280442.0,4.0,27734.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13210/pegasus.Hwny04o1W/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,67.6,0,0
individuals_merge_ID0000011,compute,0,1598448618.0,,,1598448623.0,1598448623.0,1598448663.0,1598448663.0,1598448668.0,5.0,,0.0,40.0,5.0,6.0,278904.0,4.0,24511.0,panorama,condorpool,worker-3,individuals_merge,/var/lib/condor/execute/dir_11975/pegasus.tBzxme1mu/individuals_merge,1   chr1n-1-1001.tar.gz   chr1n-1001-2001.tar.gz   chr1n-2001-3001.tar.gz   chr1n-3001-4001.tar.gz   chr1n-4001-5001.tar.gz   chr1n-5001-6001.tar.gz   chr1n-6001-7001.tar.gz   chr1n-7001-8001.tar.gz   chr1n-8001-9001.tar.gz   chr1n-9001-10001.tar.gz,26.8,0,0
individuals_merge_ID0000023,compute,0,1598448618.0,,,1598448623.0,1598448623.0,1598448663.0,1598448663.0,1598448668.0,5.0,,0.0,40.0,5.0,6.0,279380.0,5.0,24523.0,panorama,condorpool,worker-3,individuals_merge,/var/lib/condor/execute/dir_11976/pegasus.sBK3uapuv/individuals_merge,2   chr2n-1-1001.tar.gz   chr2n-1001-2001.tar.gz   chr2n-2001-3001.tar.gz   chr2n-3001-4001.tar.gz   chr2n-4001-5001.tar.gz   chr2n-5001-6001.tar.gz   chr2n-6001-7001.tar.gz   chr2n-7001-8001.tar.gz   chr2n-8001-9001.tar.gz   chr2n-9001-10001.tar.gz,26.6,0,0
frequency_ID0000052,compute,0,1598448668.0,,,1598448673.0,1598448695.0,1598448819.0,1598448819.0,1598448824.0,5.0,,22.0,124.0,5.0,4.0,1447341.0,4.0,291400.0,panorama,condorpool,worker-3,frequency,/var/lib/condor/execute/dir_30867/pegasus.hgaPQB0FO/frequency,-c   2   -pop   ALL,109.5,0,0
mutation_overlap_ID0000043,compute,0,1598448668.0,,,1598448673.0,1598448695.0,1598448714.0,1598448714.0,1598448719.0,5.0,,22.0,19.0,5.0,4.0,1432126.0,4.0,145851.0,panorama,condorpool,worker-2,mutation_overlap,/var/lib/condor/execute/dir_13004/pegasus.jBqzRbzbL/mutation_overlap,-c   2   -pop   EUR,4.2,0,0
