,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20210109T082603Z_0_condorpool,auxiliary,0,1610186185.0,,,1610186189.0,1610186190.0,1610186194.0,1610186194.0,1610186199.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1610186199.0,,,1610186204.0,1610186456.0,1610186641.0,1610186641.0,1610186646.0,5.0,,252.0,185.0,5.0,172.0,1708157176.0,6.0,1365482.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_22039/pegasus.ppITkCZDA/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1610186199.0,,,1610186204.0,1610186455.0,1610186625.0,1610186625.0,1610186631.0,5.0,,251.0,170.0,6.0,158.0,1580479763.0,6.0,2126612.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_21867/pegasus.43H10qg8p/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186470.0,1610186470.0,1610186480.0,5.0,,14.0,252.0,10.0,164.0,1014251457.0,5.0,28148.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_21880/pegasus.9ppbNS5jg/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,68.5,0,0
individuals_ID0000010,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186480.0,5.0,,14.0,247.0,15.0,161.0,1014280442.0,5.0,27962.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_28418/pegasus.XFFHPhzjo/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,65.0,0,0
individuals_ID0000020,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186480.0,5.0,,14.0,247.0,15.0,162.0,1014251457.0,6.0,28030.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12951/pegasus.92DhA1Iy5/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,63.9,0,0
individuals_ID0000009,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186475.0,5.0,,14.0,247.0,10.0,160.0,1014280442.0,6.0,27946.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_24898/pegasus.Fr9FtxK36/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,65.3,0,0
individuals_ID0000019,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186470.0,5.0,,14.0,241.0,11.0,162.0,1014251457.0,5.0,28026.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22307/pegasus.UC5300B8d/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,64.3,0,0
individuals_ID0000014,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186475.0,5.0,,14.0,241.0,16.0,165.0,1014251457.0,5.0,27999.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_28412/pegasus.si59l1VCW/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,65.0,0,0
individuals_ID0000003,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186480.0,5.0,,14.0,247.0,15.0,163.0,1014280442.0,5.0,27910.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12947/pegasus.JEbsZk7Ab/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,64.0,0,0
individuals_ID0000013,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186475.0,5.0,,14.0,241.0,16.0,163.0,1014251457.0,6.0,28023.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_24894/pegasus.HMuUJIXUu/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,65.3,0,0
individuals_ID0000008,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186470.0,1610186470.0,1610186480.0,5.0,,14.0,252.0,10.0,160.0,1014280442.0,5.0,27959.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_21875/pegasus.IzhCaoawV/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,68.3,0,0
individuals_ID0000001,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186470.0,5.0,,14.0,241.0,11.0,165.0,1014280442.0,5.0,27901.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22304/pegasus.tKkJt4Byz/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,64.5,0,0
individuals_ID0000004,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186475.0,5.0,,14.0,241.0,16.0,161.0,1014280442.0,5.0,27881.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_24892/pegasus.t8ZMFodrK/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,65.5,0,0
individuals_ID0000002,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186470.0,1610186470.0,1610186480.0,5.0,,14.0,252.0,10.0,164.0,1014280442.0,5.0,28051.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_21873/pegasus.V4b9KviC3/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,68.2,0,0
individuals_ID0000005,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186470.0,5.0,,14.0,241.0,11.0,162.0,1014280442.0,6.0,27930.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_22302/pegasus.m37jsvMbq/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,64.8,0,0
individuals_ID0000016,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186470.0,5.0,,14.0,241.0,11.0,161.0,1014251457.0,6.0,28015.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_28409/pegasus.gt5iFWB7v/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,65.4,0,0
individuals_ID0000006,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186475.0,5.0,,14.0,247.0,10.0,163.0,1014280442.0,5.0,27976.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_21871/pegasus.wZiT67lRc/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,68.7,0,0
individuals_ID0000015,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186475.0,5.0,,14.0,241.0,16.0,162.0,1014251457.0,6.0,28009.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12944/pegasus.XF6I3gaQZ/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,64.2,0,0
individuals_ID0000007,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186465.0,1610186465.0,1610186480.0,5.0,,14.0,247.0,15.0,164.0,1014280442.0,6.0,27966.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_24893/pegasus.wZFzcE2Hp/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,65.9,0,0
individuals_ID0000018,compute,0,1610186199.0,,,1610186204.0,1610186218.0,1610186459.0,1610186459.0,1610186470.0,5.0,,14.0,241.0,11.0,163.0,1014251457.0,6.0,27966.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12945/pegasus.pO7gGvx1L/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,64.1,0,0
