,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,0,1599004760.0,,,1599004764.0,1599004764.0,1599004769.0,1599004769.0,1599004774.0,4.0,,0.0,5.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1599004774.0,,,1599004791.0,1599005035.0,1599005067.0,1599005067.0,1599005072.0,17.0,,244.0,32.0,5.0,21.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_17533/pegasus.eVduFrN1V/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,2.0,0,0
sifting_ID0000012,compute,0,1599004774.0,,,1599004790.0,1599005020.0,1599005056.0,1599005056.0,1599005061.0,16.0,,230.0,36.0,5.0,22.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_28487/pegasus.6YKNfqWZS/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.1,0,0
individuals_ID0000021,compute,0,1599004774.0,,,1599004790.0,1599004808.0,1599005051.0,1599005051.0,1599005061.0,16.0,,18.0,243.0,10.0,159.0,1014251457.0,4.0,28057.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_16787/pegasus.zR9Fsk38R/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,59.4,0,0
individuals_ID0000020,compute,0,1599004774.0,,,1599004784.0,1599004808.0,1599005051.0,1599005051.0,1599005061.0,10.0,,24.0,243.0,10.0,158.0,1014251457.0,4.0,27950.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_16778/pegasus.b3aRoDOMC/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,59.2,0,0
individuals_ID0000009,compute,0,1599004774.0,,,1599004784.0,1599004808.0,1599005046.0,1599005046.0,1599005061.0,10.0,,24.0,238.0,15.0,160.0,1014280442.0,5.0,27940.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_332/pegasus.nObvCQ7dk/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,59.1,0,0
individuals_ID0000019,compute,0,1599004774.0,,,1599004784.0,1599004806.0,1599005046.0,1599005046.0,1599005056.0,10.0,,22.0,240.0,10.0,161.0,1014251457.0,5.0,27955.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_16534/pegasus.ih9uNrYm8/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,59.3,0,0
individuals_ID0000008,compute,0,1599004774.0,,,1599004783.0,1599004807.0,1599005041.0,1599005041.0,1599005046.0,9.0,,24.0,234.0,5.0,157.0,1014280442.0,4.0,27857.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_315/pegasus.xFm4oQR8M/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,59.0,0,0
individuals_ID0000014,compute,0,1599004774.0,,,1599004783.0,1599004802.0,1599005041.0,1599005041.0,1599005046.0,9.0,,19.0,239.0,5.0,148.0,1014251457.0,4.0,28100.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17808/pegasus.WEvwrr28P/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,65.5,0,0
individuals_ID0000003,compute,0,1599004774.0,,,1599004783.0,1599004802.0,1599005046.0,1599005046.0,1599005061.0,9.0,,19.0,244.0,15.0,164.0,1014280442.0,5.0,27916.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_7001/pegasus.SVR6uNK5N/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,62.3,0,0
individuals_ID0000013,compute,0,1599004774.0,,,1599004782.0,1599004802.0,1599005051.0,1599005051.0,1599005061.0,8.0,,20.0,249.0,10.0,165.0,1014251457.0,4.0,28029.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_6492/pegasus.DUi48jDwf/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,59.8,0,0
individuals_ID0000010,compute,0,1599004774.0,,,1599004790.0,1599004808.0,1599005046.0,1599005046.0,1599005061.0,16.0,,18.0,238.0,15.0,160.0,1014280442.0,5.0,27876.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_461/pegasus.EVeBqk8w9/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,59.2,0,0
individuals_ID0000001,compute,0,1599004774.0,,,1599004781.0,1599004802.0,1599005041.0,1599005041.0,1599005046.0,7.0,,21.0,239.0,5.0,159.0,1014280442.0,4.0,27976.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_7000/pegasus.sIfdtflmc/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,62.2,0,0
individuals_ID0000002,compute,0,1599004774.0,,,1599004781.0,1599004802.0,1599005036.0,1599005036.0,1599005041.0,7.0,,21.0,234.0,5.0,143.0,1014280442.0,4.0,27987.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17804/pegasus.jkwgtcAOw/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,65.2,0,0
individuals_ID0000004,compute,0,1599004774.0,,,1599004780.0,1599004802.0,1599005051.0,1599005051.0,1599005061.0,6.0,,22.0,249.0,10.0,161.0,1014280442.0,4.0,27965.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_6486/pegasus.2N9IL7IvU/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,60.1,0,0
individuals_ID0000005,compute,0,1599004774.0,,,1599004780.0,1599004806.0,1599005046.0,1599005046.0,1599005061.0,6.0,,26.0,240.0,15.0,159.0,1014280442.0,5.0,27937.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_16529/pegasus.NhlDCWLKI/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,59.3,0,0
individuals_ID0000016,compute,0,1599004774.0,,,1599004780.0,1599004802.0,1599005051.0,1599005051.0,1599005061.0,6.0,,22.0,249.0,10.0,166.0,1014251457.0,4.0,28014.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_6997/pegasus.G7VexfzP8/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,62.4,0,0
individuals_ID0000015,compute,0,1599004774.0,,,1599004780.0,1599004806.0,1599005046.0,1599005046.0,1599005061.0,6.0,,26.0,240.0,15.0,158.0,1014251457.0,4.0,27941.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_308/pegasus.12njyIyUm/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,59.4,0,0
individuals_ID0000017,compute,0,1599004774.0,,,1599004780.0,1599004802.0,1599005046.0,1599005046.0,1599005061.0,6.0,,22.0,244.0,15.0,161.0,1014251457.0,5.0,28027.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_6487/pegasus.xqulFxr8V/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,59.5,0,0
individuals_ID0000007,compute,0,1599004774.0,,,1599004781.0,1599004802.0,1599005046.0,1599005046.0,1599005056.0,7.0,,21.0,244.0,10.0,163.0,1014280442.0,5.0,27928.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_6998/pegasus.Y1RYx7Qii/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,62.7,0,0
individuals_ID0000018,compute,0,1599004774.0,,,1599004781.0,1599004802.0,1599005041.0,1599005041.0,1599005046.0,7.0,,21.0,239.0,5.0,149.0,1014251457.0,4.0,28140.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_17800/pegasus.Btyrs4j09/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,65.6,0,0
individuals_ID0000022,compute,0,1599004774.0,,,1599004781.0,1599004802.0,1599005051.0,1599005051.0,1599005061.0,7.0,,21.0,249.0,10.0,163.0,1014251457.0,4.0,28036.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_6489/pegasus.VMpSGMTtp/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,60.2,0,0
